Data Source,Indicadores del desarrollo mundial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,20/7/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Mozambique,MOZ,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.69000244,96.81000137,96.93999863,96.97999954,96.77000046,96.5,96.36000061,96.04999924,95.88000107,95.87000275,95.65999985,95.77999878,95.77000046,95.47999954,95.40000153,94.90000153,94.72000122,94.68000031,94.5,94.22000122,93.92999649,93.63000107,93.50999832,93.25,92.97999954,92.6099987,91.89999962,91.52000237,91.65999985,,
Mauritania,MRT,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.56000137,78.73999786,78.50999832,78.68000031,78.76000214,78.78000259,78.50999832,78.20999908,77.70999908,78.52000046,78.05999947,77.93000031,77.89999771,77.09000015,75.47999954,72.47000122,72.15000153,70.77000046,71.3599987,69.75,69.40999889,69.63999844,70.80999947,72.84000015,74.49999809,75.09000015,76.27999973,76.13000107,75.67000198,,
Mauricio,MUS,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.48000002,11.57999969,11.68000007,11.7900002,11.86999989,11.97999954,12.07999969,12.14999962,12.38000035,12.68000007,12.3900001,13.0800004,18.78999996,14.05000019,14.61999989,14.36999989,14.81999969,14.89000034,14.17000008,14.80999994,13.4000001,15.13999987,13.88000059,14.17000008,14.40999985,13.60999966,13.15999985,12.37999964,12.10000038,,
Malawi,MWI,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.75000191,58.22000074,58.3200016,60.62000084,59.38000011,58.54000092,59.01999855,58.70999908,58.99999809,59.93000221,62.17000103,62.46999931,62.45999908,63.1799984,64.14999866,64.48000145,63.94000053,64.69999981,65.09999847,64.8399992,64.79000044,65.68999863,66.2699995,65.84999847,66.51000118,66.98999929,67.45999861,67.96000147,68.12999821,,
Malasia,MYS,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.19000053,28.65999985,28.06999969,27.19000053,26.15999985,27.17000008,25.10000038,24.02999973,23.53999996,22.7300005,22.07999992,21.71000004,21.38000011,22.01000023,20.17000008,20.36999989,21.38999939,19.76000023,20.19999981,19.81000042,18.50999975,21.38000011,23.39000034,23.43000031,25.35999966,25.09999943,24.79000044,27.10000038,27.09999943,,
América del Norte,NAC,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.88128216,4.655121548,4.705854098,5.062087781,4.999467082,5.004667158,5.016363023,4.820479221,4.645565142,4.633759143,4.522848004,4.468412834,4.52883434,4.500683625,4.420943673,4.433099029,4.400849934,4.252580088,4.385784791,4.345287447,4.288997666,4.371816389,4.389884814,4.267536155,4.224408355,4.159986141,4.238832069,4.193245167,4.126738394,,
Namibia,NAM,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.28000069,41.47999954,41.97999954,41.73000145,42.26000023,42.43000031,42.26000023,42.30000114,42.93000031,42.69999981,42.5899992,42.34000015,42.75,41.74000072,41.38000011,40.62999916,40.64999914,40.36000109,40.6099987,40.64999962,40.34999847,40.38000202,42.83999872,38.71000051,35.30000019,32.21999931,35.0800004,38.1699996,38.57000113,,
Nueva Caledonia,NCL,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.810000479,8.900000095,9.050000191,9.189999819,9.329999655,9.56000039,9.70999977,10.00999969,10.21999997,10.40000027,10.62000027,10.75999987,10.85999954,10.9399997,11.00999984,10.98999962,10.98000035,11.15999967,11.25000027,11.29000023,11.37999988,11.52999996,11.65000008,11.76999997,11.6500003,11.48000045,11.30000038,11.13000031,10.91999954,,
Níger,NER,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.47000122,86.74000168,87.15999985,87.2100029,87.56999969,87.93000031,88.27000046,88.43000031,89.18000031,89.58999634,89.72999954,90.08000183,90.40000153,90.90999985,91.13999939,91.22000122,91.19000244,91.04999924,91.38000107,91.11000061,91.45000076,89.90999794,94.70999908,97.57999802,97.72999954,97.86000061,97.87999725,98.01000214,97.97999954,,
Nigeria,NGA,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.39999771,92.27000046,92.44000435,92.52000427,92.18000031,92.01000023,92.07000351,92.46999931,92.3200016,91.6400013,91.93999672,91.99000359,91.14999962,90.26000023,89.71999741,89.50999641,89.14999962,88.48999977,88.40999794,87.11999702,85.93000031,86.51000214,87.05999947,86.8900032,87.35000229,87.52000141,86.59999943,85.72999668,85.21000385,,
Nicaragua,NIC,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.08000016,47.45999932,47.89000034,48.0099988,47.7400012,47.35000086,47.30999851,47.4100008,47.01999855,47.17000103,47.63999939,48.5700016,49.25999928,47.13000107,46.66999912,45.51000023,45.64999962,45.84000015,47.81999969,48.10000134,48.03000069,47.83000183,47.78000164,47.74999809,46.65000057,45.66000175,44.79000139,44.99999952,45.31000137,,
Países Bajos,NLD,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.01999998,8.700000048,8.839999914,9.25999999,9.449999809,8.399999857,8.439999819,7.699999809,7.569999814,7.670000196,8.000000119,7.620000005,6.869999826,7.620000243,8.320000172,8.570000172,8.569999874,9.00000006,9.470000148,9.549999595,9.520000219,9.650000215,10.19999987,10.58999974,11.24000013,10.97000021,10.88000017,10.94999963,10.98000032,,
Noruega,NOR,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.569999933,4.449999928,4.329999924,3.970000029,4.359999895,4.660000086,4.090000033,4.419999957,3.930000126,3.829999924,4.049999893,3.380000114,3.479999989,3.319999963,3.520000041,3.719999969,3.349999994,3.230000079,3.689999878,3.299999952,3.050000072,3.150000021,3.370000109,3.560000122,3.789999902,3.650000036,3.330000021,3.469999939,3.320000082,,
Nepal,NPL,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.55999756,93.58000183,93.58000374,93.56999969,93.53000069,93.47000313,93.37000275,93.27000046,93.14999962,93.00000381,92.84999657,92.76999664,92.67000198,92.5399971,92.40000343,92.25999641,92.13000107,91.94000244,91.68000221,91.38999748,91.00999832,90.53000069,90.03000069,89.43000031,88.89999962,88.61000061,88.21000099,87.83000183,87.47000122,,
Nauru,NRU,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nueva Zelandia,NZL,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.50999999,9.610000014,9.560000062,9.48999989,9.84000051,10.1899997,9.610000253,9.389999747,9.980000257,10.08999968,9.220000267,8.860000134,8.760000169,9.100000024,9.079999804,9.169999838,9.449999809,9.409999847,8.880000234,9.01000011,9.919999719,9.249999881,8.559999943,9.300000072,9.090000033,10.37000012,10.99000049,10.60000038,10.33999997,,
Miembros OCDE,OED,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.9228856,15.76188556,15.54091446,15.59665386,15.42172957,15.04616101,15.05769566,14.67636015,14.25597156,13.74583472,13.69950715,13.50366761,13.36269805,13.0919443,12.8355954,12.58907913,12.34927671,12.14432775,12.40397646,12.39676195,12.48090276,12.50943489,12.33592413,12.0971431,11.94171509,11.74980169,11.61001401,11.49554607,11.43565365,,
Omán,OMN,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.500000238,7.439999819,7.350000024,7.450000167,7.539999843,7.649999976,8.210000038,8.7700001,9.539999843,10.28000009,9.269999981,8.490000188,7.869999826,7.230000138,6.659999788,6.070000052,5.519999802,5.039999783,4.49000001,4.129999876,4.119999886,4,3.959999979,3.889999926,3.839999914,3.799999952,3.809999943,3.799999923,3.799999893,,
Otros Estados pequeos,OSS,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.00364183,42.3928188,42.79590142,42.60883245,42.22763993,41.86723719,41.91512501,42.32180094,42.67067813,42.46567206,42.13794993,42.17627854,42.53890628,41.9752115,41.774355,41.18880474,40.42032497,39.72344925,39.81004548,39.55460827,39.27889461,39.22871895,39.09644615,38.64052258,38.29656116,37.64069205,37.55128861,37.64918468,37.69794171,,
Pakistán,PAK,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.52000141,74.55000114,74.34000111,73.78999901,74.89999962,74.49999905,66.41000175,74.7300005,74.60999966,66.45000076,66.46999741,62.38999844,62.21999931,68.72999859,68.56000137,73.25,74.97000122,77.28999901,77.44999886,79.16000271,78.49999809,76.95000172,75.27999973,73.44000053,75.04999924,75.93000031,73.77000046,71.50000191,70.16999817,,
Panamá,PAN,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.53999996,15.56000042,14.92000008,15.71999967,18.4400003,18.88000035,19.66999936,21.0400002,21.38000083,19.28999949,19.59000087,23.15000081,23.52999973,23.65000081,26.30999947,25.6699996,23.53999925,24.61999941,31.15999985,28.19000006,23.50999975,26.83999968,28.30999899,27.73999977,28.74999905,31.12999964,30.50999928,33.5199995,34.72000027,,
Perú,PER,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.97999954,65.57999992,65.30999756,65.24000168,64.84000015,64.50000191,64.21000099,64.1400013,63.78999901,63.94000053,63.38000107,63.06999969,65.18999863,64.35000229,63.96999931,62.32999992,60.46000099,60.05999947,60.22000122,60.19000053,59.53000069,58.44000053,58.40999985,58.59999847,57.66000175,57.97000122,58.16999817,58.36999893,58.68000031,,
Filipinas,PHL,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.47000122,48.61000061,48.59999847,48.40999985,48.17000008,47.79000092,47.30999947,47.79000092,48.45999908,46.64999962,48.93000031,49.39999962,48.28000069,46.64999962,47.85000038,47.45000076,46.46000099,46.34000015,45.79999924,44.84000015,44.73999977,43.38999939,42.38000011,42.98999977,41.4800005,40.02000046,38.19999981,37.38000107,37.40999985,,
Palau,PLW,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua Nueva Guinea,PNG,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.80000114,91.40999794,90.98000145,90.85000038,90.99999809,90.68000031,90.98000145,91.25999832,91.17000008,91.35000038,91.48000145,91.61000061,91.44999886,91.23999786,90.71999931,90.22000122,89.54000092,89.56000137,89.01000023,87.91000175,87.93999863,87.68000221,87.38000107,85.99999809,85.1799984,84.76999855,84.37999916,84.56000137,84.01000214,,
Polonia,POL,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.36999941,26.37000084,27.21999931,26.55999994,25.17000055,25.10999918,24.30999947,22.67000008,21.44000006,22.33999968,23.34000063,22.90999985,21.10999966,21.01000023,20.31999969,18.97999954,18.13999939,17.66000032,17.37999964,17.36999989,16.93999958,16.31999969,15.59000015,14.94999933,15.02999973,14.26000023,13.58000016,13.31999969,12.98999977,,
previa al dividendo demográfico,PRE,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.77428457,89.79176196,89.87859717,89.87427208,89.77937661,89.54251399,89.63017509,89.70124816,89.55759995,89.31853766,89.32721288,89.328298,89.15664441,88.84840995,88.65735053,88.49750196,88.14010109,87.69696036,87.67055569,86.96964164,86.21222037,85.79009953,85.54233084,85.02536457,84.82868038,84.38769606,83.96357023,83.32754246,82.9226049,,
Puerto Rico,PRI,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.390000105,5.159999847,5.019999981,4.630000114,5.01000011,4.980000138,5,4.610000014,4.560000062,4.359999895,4.199999928,4.920000076,4.460000038,4.630000114,4.580000103,4.820000231,5.079999983,4.46999985,4.300000012,4.570000201,4.350000173,5.159999877,5.069999933,4.949999809,4.850000128,4.869999871,4.929999813,5.510000184,6.02000016,,
"Corea, República Popular Democrática de",PRK,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,85.11999893,85.25,85.36000061,85.52000046,85.64999771,85.87000275,86.04000092,86.04999924,86.12000275,86.05999756,86.02999878,86,85.9600029,85.86999893,85.8599968,85.93000031,85.88000107,85.88999939,85.93999863,85.94000244,85.91999817,85.88000107,85.82000351,85.82999802,85.70999908,85.73000336,85.84000015,85.75999832,,
Portugal,PRT,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.9399991,20.8399992,21.35999966,22.29000092,21.88000059,22.56999946,23.42999983,23.3599999,22.74999976,21.05000019,22.91000009,22.28000069,22.11999917,20.21999931,20.92000055,19.98999929,19.43999934,19.29999936,18.45000017,17.46000051,14.25000006,14.36999965,14.14999962,11.74999964,11.09000021,10.33999956,9.729999781,9.350000292,9.680000454,,
Paraguay,PRY,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.71000195,53.70999813,53.64999962,53.59000015,53.55000019,53.64999866,53.72999954,53.93999958,54.10999966,54.27000046,54.20999813,53.53999996,51.88000107,54.48999786,48.52000141,49.85000038,49.57000065,46.84999943,48.5,45.92000198,45.33999872,47.3200016,40.46000004,40.71000147,41.8599987,42.26000118,42.84999943,41.05000114,39.69000053,,
Ribera Occidental y Gaza,PSE,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.16000175,52.54000092,52.79999828,52.61999989,52.00999928,51.33000183,50.35999775,48.27000046,45.94999981,43.96000004,35.67000103,39.03000069,45.10000134,43.02000141,43.22000122,45.29000092,48.19000053,37.63000107,31.39999962,31.27999878,33.46000099,35.12999916,33.31999874,35.70000076,30.87999916,26.80000019,24.25,22.11000061,20,,
Estados pequeos de las Islas del Pacfico,PSS,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.10640905,59.95634851,60.01435487,59.76951529,59.62781526,59.67482639,60.10551906,60.3219548,60.55806079,61.67803177,62.61738512,63.27417376,63.25546329,63.08617866,63.20276904,63.00743911,62.94836136,62.84645758,63.88393222,63.94890912,63.7816932,63.79993697,63.58324541,63.44035243,63.29111599,63.04188831,62.3426614,61.73890334,61.23806348,,
posterior al dividendo demográfico,PST,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.63633714,11.37308617,11.13123423,11.0772522,10.99107266,10.79388778,10.71095997,10.56693569,10.34056833,10.13285892,9.961511459,9.770423649,9.634736481,9.471674183,9.340647223,9.101687641,8.875141305,8.612722135,8.542336291,8.405061871,8.347274685,8.282022942,8.195780951,7.922228561,7.72152412,7.572283185,7.53337202,7.438460902,7.3187516,,
Polinesia Francesa,PYF,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.51000023,16.62000036,16.73999977,16.7900002,16.76999974,16.66999984,16.08999968,15.38999963,14.76999998,14.2100004,13.61999977,13.12999976,12.58999979,12.11999965,11.65999967,11.25999972,10.82999957,10.37,10.08999956,9.869999737,9.700000107,9.530000269,9.359999686,9.200000077,8.999999553,8.779999733,8.550000414,8.309999928,8.069999903,,
Qatar,QAT,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02999999933,0.02999999933,0.01999999955,0.01999999955,0.01999999955,0.01999999955,0.01999999955,0.01999999955,0.01999999955,0.01999999955,0.02999999933,0.02999999933,0.03999999911,0.04999999888,0.0700000003,0.0700000003,0.05999999866,0.05999999866,0.05999999866,0.04999999888,0.03999999911,0.01999999955,0.01999999955,0.02999999933,0.06000000052,0.05000000075,0.06000000052,0.06999999844,0.08999999799,,
Rumania,ROU,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.1899991,40.07999992,41.27000046,41.01999855,44.69000053,41.54000092,44.90000153,45.63999939,47.19000053,48.02000046,47.82999992,40.63999939,40.14999962,33.37000084,33.93000031,32.08000088,32.73999977,31.68000031,31.69999886,33.65000057,32.59000111,32.60000038,31.88999939,31.0199995,27.07999992,24.34999943,23.90999985,23.25,21.92999935,,
Federación de Rusia,RUS,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4300000146,0.5199999884,0.7400000021,1.090000011,1.539999992,1.759999983,2.560000017,2.520000048,10.58000031,9.589999542,7.659999903,7.370000191,6.680000171,6.760000058,7.190000132,6.830000229,6.569999792,6.56000004,6.590000212,5.000000119,5.319999963,5.160000205,5.490000129,5.360000044,5.400000215,5.519999892,4.610000014,4.819999874,5.630000204,,
Rwanda,RWA,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.17000389,97.02999687,96.96999931,97.42000389,97.28000259,96.76999664,95.98999786,95.41999817,95.38000107,94.97000122,94.13999939,92.93000031,92.73999786,91.88999939,90.86999893,89.63999939,88.16999817,86.77999878,85.97999954,84.70000076,82.70000076,81.54999924,80.25,78.65000153,77.80999756,77.61000061,77.67000198,76.92000198,76.28000259,,
Asia meridional,SAS,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.88312303,88.14360336,88.15562422,88.22692381,88.44629277,88.28052862,87.8332461,88.11142606,87.98499197,87.45297892,87.10389228,86.69125561,86.33069963,86.35941745,86.03344689,85.99250731,85.86286186,85.81328865,85.62476637,85.49285804,83.73292289,81.68249292,80.6222957,79.48981207,78.64927688,77.68357085,76.06324525,74.73409376,73.72740872,,
Arabia Saudita,SAU,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.839999974,1.809999973,1.850000024,1.87999998,1.920000046,1.950000003,1.979999959,2.00000003,2.079999954,2.090000063,2.139999986,2.229999892,2.240000114,2.260000087,2.290000059,2.330000013,2.379999951,2.419999912,2.470000084,1.890000042,1.420000013,1.059999991,0.8000000007,0.9899999872,1.150000004,1.079999952,1.100000052,1.110000042,1.110000033,,
Sudán,SDN,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.12999725,72.09000015,72.07999802,72.04000092,71.81000137,71.56000137,71.23999786,70.97999954,70.82999802,70.21999741,69.73999786,69.40000153,68.72000122,68.06999969,67.92000198,67.41999817,66.61999893,66.45000076,66.27000046,67.28999901,66.45000076,65.62000084,65.24000168,65.03000069,64.6799984,63.80000114,62.81999779,62.30999947,61.8599987,,
Senegal,SEN,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.15999985,92.69000244,92.06999969,90.97999954,90.32999802,89.81000137,89.18000031,88.12000084,87.11000061,86.24000168,85.14999962,84.77000046,84.25,83.29999924,82.63999748,81.96999931,80.73000145,80.08999825,79.20999908,78.31999779,77.18999863,76.27000046,75.64999962,74.37000084,73.30999947,72.51000214,71.47999954,70.68999863,69.78999901,,
Singapur,SGP,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.50999999,5.430000067,4.939999938,5.430000067,4.409999967,5.960000038,5.769999981,6.339999914,6.950000048,7.059999943,7.289999962,6.859999776,6.940000057,6.98999989,7.079999924,7.150000215,7.229999781,6.98999989,7.079999924,6.390000165,7.020000219,6.929999828,6.159999907,6.580000043,5.529999971,5.890000105,6.5400002,6.569999903,6.150000155,,
Islas Salomón,SLB,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.9800005,79.32999802,79.20000267,78.68000317,78.20000076,78.36999702,78.97999763,79.27999783,79.94000053,82.25999737,84.14999676,85.07000065,84.3900013,83.90000057,83.25999737,82.22999763,81.05999851,79.88000298,80.75,79.48999882,77.16000366,76.34999657,75.74999809,75.45000172,75.04000378,74.45000267,73.68999863,72.83000183,72.09000015,,
Sierra Leona,SLE,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.81000137,92.97000027,93.03000355,93.09000015,93.19000244,93.29999924,93.38000107,93.42000198,93.74000168,93.90000248,94.26000214,93.95999813,93.64999676,93.46999741,93.50999832,93.58999634,93.4100008,93.55999851,93.71999645,93.61000347,93.51999855,92.83000326,91.75000286,91.88999844,93.47000122,93.40999699,93.24999905,93.08999729,92.94999886,,
El Salvador,SLV,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.38000107,47.25,46.57999897,46.43999863,46.02999878,46.56999874,45.25999832,45.24999905,45.37999916,45.57000065,46.27000141,47.29999924,45.07000065,45.31999826,47.24999905,44.15999985,45.10999966,45.30000114,45.96000099,46.00999975,45.59999847,45.07999992,45.80000019,42.48999929,44.07999945,44.60999966,44.80999851,43.09999943,43.44999886,,
San Marino,SMR,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.63999939,91.1099968,91.27000046,92.09000015,92.39999771,92.59999847,93.09999847,93.43000031,93.72000122,94.03000259,94.34999847,94.59000015,94.69000244,94.77000046,94.82999802,94.93000031,96.15999985,95.99000168,95.79999924,95.59000015,95.35000229,95.55999756,95.74000168,95.87999725,95.98000336,96.09000015,96.26000214,96.35000229,96.45999908,,
Serbia,SRB,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.67000008,32.40999985,35.35999966,36.03000069,34.19000053,34.01000023,33.56999969,33.65999985,36.58000088,35.93000031,35.07999897,34.28000069,33.80999947,32.7300005,32.05000019,31.05999947,29.90000057,29.14999962,27.17000008,26.50999928,23.86000061,23.57999992,25.75,24.73999977,22.39999962,24.51000023,24.3399992,21.44999981,21.22999954,,
África al sur del Sahara (excluido altos ingresos),SSA,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.74357004,86.77489144,86.76741063,86.74335806,86.61746523,86.32844492,86.34833968,86.44122409,86.34954424,86.24706097,86.22292748,86.47016822,86.33898657,85.89913684,85.82278759,85.55381889,85.05761788,84.39176267,84.42090494,83.9636963,83.2112339,82.74245632,82.42736256,81.9317601,81.73136506,81.45043896,80.91776033,80.37353469,80.11487447,,
Sudán del Sur,SSD,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.24000168,97.23000336,97.19999695,97.19999695,97.16999817,97.15999794,97.12000084,97.10000038,97.11000252,97.09999847,97.07999992,97.04999924,97.00999832,96.98999786,96.95999718,96.90000343,96.78999901,96.68000031,96.63000298,96.5399971,96.44000244,96.35000038,95.96000099,95.6799984,95.59000397,95.56000328,95.5399971,95.3900013,95.09000206,,
África al sur del Sahara,SSF,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.74357004,86.77489144,86.76741063,86.74335806,86.61746523,86.32844492,86.34833968,86.44122409,86.34954424,86.24706097,86.22292748,86.47016822,86.33898657,85.89913684,85.82278759,85.55381889,85.05761788,84.39176267,84.42090494,83.9636963,83.2112339,82.74245632,82.42736256,81.9317601,81.73136506,81.45043896,80.91776033,80.37353469,80.11487447,,
